3893	2022-04-21 18:13:07	32.2	59.6	1031.5
3892	2022-04-21 18:03:07	32.3	59.7	1031.4
3891	2022-04-21 17:53:07	32.2	59.5	1031.4
3890	2022-04-21 17:43:07	32.2	59.5	1031.3
3889	2022-04-21 17:33:07	32.4	59.4	1031.3
3888	2022-04-21 17:23:07	32.3	58.5	1031.3
3887	2022-04-21 17:13:07	32.4	59.1	1031.3
3886	2022-04-21 17:03:07	32.4	59.1	1031.2
3885	2022-04-21 16:53:09	32.4	58.9	1031.2
3884	2022-04-21 16:43:07	32.5	58.9	1031.3
3883	2022-04-21 16:33:07	32.5	58.7	1031.2
3882	2022-04-21 16:23:07	32.6	58.4	1031.2
3881	2022-04-21 16:13:07	32.6	58.5	1031.2
3880	2022-04-21 16:03:07	32.7	58.4	1031.2
3879	2022-04-21 15:53:10	32.6	58.6	1031.3
3878	2022-04-21 15:43:07	32.5	57.8	1031.2
3877	2022-04-21 15:33:07	32.4	58.8	1031.3
3876	2022-04-21 15:23:07	32.4	58.5	1031.4
3875	2022-04-21 15:13:13	32.3	58.9	1031.5
3874	2022-04-21 15:03:07	32.4	58.4	1031.5
3873	2022-04-21 14:53:07	32.1	58.1	1031.5
3872	2022-04-21 14:43:06	32.2	58.2	1031.5
3871	2022-04-21 14:33:11	32	58	1031.6
3870	2022-04-21 14:23:07	31.9	58.2	1031.7
3869	2022-04-21 14:13:07	31.9	58.3	1031.7
3868	2022-04-21 14:03:07	31.6	58.5	1031.8
3867	2022-04-21 13:53:06	31.3	59	1031.7
3866	2022-04-21 13:43:07	31.8	58.7	1031.8
3865	2022-04-21 13:33:07	31.6	58.8	1031.8
3864	2022-04-21 13:23:07	31.7	58.9	1031.8
3863	2022-04-21 13:13:07	31.5	58.8	1031.9
3862	2022-04-21 13:03:06	31.3	58.6	1032
3861	2022-04-21 12:53:07	31.5	58.5	1032.2
3860	2022-04-21 12:43:11	31.3	58.2	1032.3
3859	2022-04-21 12:33:06	31.2	57.9	1032.5
3858	2022-04-21 12:23:07	30.9	58.1	1032.7
3857	2022-04-21 12:13:07	30.9	58.1	1032.9
3856	2022-04-21 12:03:07	30.8	58	1033.1
3855	2022-04-21 11:53:07	30.7	57.8	1033.1
3854	2022-04-21 11:43:07	30.5	57.8	1033.3
3853	2022-04-21 11:33:11	30.5	57.8	1033.4
3852	2022-04-21 11:23:07	30.4	57.9	1033.4
3851	2022-04-21 11:13:07	30.2	58.1	1033.5
3850	2022-04-21 11:03:07	30.2	57.8	1033.6
3849	2022-04-21 10:53:07	30.1	57.5	1033.7
3848	2022-04-21 10:43:07	30	58	1033.7
3847	2022-04-21 10:33:09	30	58.2	1033.9
3846	2022-04-21 10:23:07	29.7	58.6	1034.1
3845	2022-04-21 10:13:07	29.7	58.7	1034.1
3844	2022-04-21 10:03:06	29.6	59	1034.2
3843	2022-04-21 09:53:07	29.4	59.5	1034.4
3842	2022-04-21 09:43:07	29.5	59.4	1034.5
3841	2022-04-21 09:33:07	29.3	59.4	1034.5
3840	2022-04-21 09:23:07	29.1	59.5	1034.6
3839	2022-04-21 09:13:07	28.9	59.8	1034.7
3838	2022-04-21 09:03:09	28.8	59.4	1034.7
3837	2022-04-21 08:53:07	28.7	59.6	1034.8
3836	2022-04-21 08:43:07	28.7	59.5	1034.7
3835	2022-04-21 08:33:07	28.6	59.5	1034.8
3834	2022-04-21 08:23:07	28.5	60.1	1034.8
3833	2022-04-21 08:13:07	28.4	59.8	1034.7
3832	2022-04-21 08:03:07	28.5	59.6	1034.7
3831	2022-04-21 07:53:07	28.4	59.7	1034.7
3830	2022-04-21 07:43:07	28.3	59.5	1034.6
3829	2022-04-21 07:33:07	28.2	59.5	1034.5
3828	2022-04-21 07:23:07	28.1	59.7	1034.4
3827	2022-04-21 07:13:07	27.8	59.7	1034.3
3826	2022-04-21 07:03:07	27.8	59.6	1034.3
3825	2022-04-21 06:53:07	27.7	59.3	1034.3
3824	2022-04-21 06:43:07	28	59.2	1034.2
3823	2022-04-21 06:33:07	28	59.2	1034.2
3822	2022-04-21 06:23:07	28.3	58.9	1034.2
3821	2022-04-21 06:13:07	28.5	59.7	1034.2
3820	2022-04-21 06:03:07	28.7	60.2	1034.2
3819	2022-04-21 05:53:07	28.9	60.5	1034.1
3818	2022-04-21 05:43:07	29	60.7	1034
3817	2022-04-21 05:33:07	28.9	61	1034
3816	2022-04-21 05:23:07	29	60.5	1034.1
3815	2022-04-21 05:13:07	29.1	60.7	1033.9
3814	2022-04-21 05:03:07	29.1	60.4	1033.8
3813	2022-04-21 04:53:07	29.2	60.8	1033.8
3812	2022-04-21 04:43:07	29	62.1	1033.7
3811	2022-04-21 04:33:07	29.2	60.6	1033.7
3810	2022-04-21 04:23:07	29.2	60.9	1033.6
3809	2022-04-21 04:13:07	29.3	61	1033.6
3808	2022-04-21 04:03:06	29.3	60.7	1033.6
3807	2022-04-21 03:53:07	29.2	62.4	1033.6
3806	2022-04-21 03:43:07	29.3	60.8	1033.5
3805	2022-04-21 03:33:07	29.3	60.7	1033.7
3804	2022-04-21 03:23:07	29.4	60.9	1033.6
3803	2022-04-21 03:13:07	29.5	60.6	1033.7
3802	2022-04-21 03:03:06	29.5	60.7	1033.7
3801	2022-04-21 02:53:07	29.7	60.4	1033.8
3800	2022-04-21 02:43:07	29.7	60.5	1034
3799	2022-04-21 02:33:07	29.7	60.7	1034
3798	2022-04-21 02:23:07	29.8	60.4	1034.2
3797	2022-04-21 02:13:07	30	60.1	1034.2
3796	2022-04-21 02:03:07	29.9	60.3	1034.2
3795	2022-04-21 01:53:07	29.9	60.1	1034.5
3794	2022-04-21 01:43:06	29.9	60.7	1034.6
3793	2022-04-21 01:33:07	29.9	60.4	1034.7
3792	2022-04-21 01:23:06	30	60.3	1034.8
3791	2022-04-21 01:13:07	30	60.2	1035
3790	2022-04-21 01:03:06	30.2	60.3	1035
3789	2022-04-21 00:53:07	30.2	60.3	1035.1
3788	2022-04-21 00:43:07	30.3	60.1	1035.2
3787	2022-04-21 00:33:07	30.4	59.8	1035.3
3786	2022-04-21 00:23:06	30.3	59.7	1035.3
3785	2022-04-21 00:13:07	30.4	59.8	1035.3
3784	2022-04-21 00:03:07	30.5	59.8	1035.3
3783	2022-04-20 23:53:05	30.4	59.8	1035.4
3782	2022-04-20 23:43:06	30.7	58.1	1035.5
3781	2022-04-20 23:33:07	30.7	59.8	1035.6
3780	2022-04-20 23:23:06	30.7	59.9	1035.7
3779	2022-04-20 23:13:14	30.7	59.8	1035.8
3778	2022-04-20 23:03:06	30.7	60.1	1035.9
3777	2022-04-20 22:53:06	30.9	59.8	1035.9
3776	2022-04-20 22:43:06	30.8	60	1036
3775	2022-04-20 22:33:07	31.1	60	1036
3774	2022-04-20 22:23:07	31	59.6	1036.2
3773	2022-04-20 22:13:06	31.1	59.8	1036.3
3772	2022-04-20 22:03:06	31.1	60.3	1036.5
3771	2022-04-20 21:53:06	31.3	60	1036.6
3770	2022-04-20 21:43:07	31.3	59.5	1036.7
3769	2022-04-20 21:33:07	31.3	59.8	1036.7
3768	2022-04-20 21:23:08	31.3	60.1	1036.7
3767	2022-04-20 21:13:07	31.3	60.1	1036.7
3766	2022-04-20 21:03:07	31.4	60	1036.7
3765	2022-04-20 20:53:07	31.3	60.2	1036.6
3764	2022-04-20 20:43:07	31.3	59.6	1036.7
3763	2022-04-20 20:33:07	31.3	59.4	1036.6
3762	2022-04-20 20:23:07	31.3	59.8	1036.6
3761	2022-04-20 20:13:07	31.2	59.7	1036.6
3760	2022-04-20 20:03:07	31.2	59.6	1036.6
3759	2022-04-20 19:53:07	31.3	59.5	1036.6
3758	2022-04-20 19:43:07	31.2	59.9	1036.5
3757	2022-04-20 19:33:07	31.2	59.7	1036.4
3756	2022-04-20 19:23:07	31.4	59.7	1036.5
3755	2022-04-20 19:13:08	31.4	59.8	1036.4
3754	2022-04-20 19:03:07	31.4	59.2	1036.4
3753	2022-04-20 18:53:07	31.6	59.7	1036.5
3752	2022-04-20 18:43:07	31.6	59.7	1036.3
3751	2022-04-20 18:33:07	31.6	59.5	1036.3
3750	2022-04-20 18:23:07	31.5	59.7	1036.3
3749	2022-04-20 18:13:07	31.6	59.8	1036.3
3748	2022-04-20 18:03:07	31.7	59.1	1036.2
3747	2022-04-20 17:53:07	31.8	59.6	1036.1
3746	2022-04-20 17:43:07	31.9	59.9	1036.1
3745	2022-04-20 17:33:07	31.9	59.8	1036
3744	2022-04-20 17:23:07	31.9	59.6	1035.9
3743	2022-04-20 17:13:07	32	59.8	1035.9
3742	2022-04-20 17:03:07	32	59.9	1035.9
3741	2022-04-20 16:53:07	32	60	1035.8
3740	2022-04-20 16:43:07	32.1	59.7	1035.8
3739	2022-04-20 16:33:06	32	59.6	1035.8
3738	2022-04-20 16:23:07	32.1	59.9	1035.8
3737	2022-04-20 16:13:07	32.1	59.7	1036
3736	2022-04-20 16:03:07	32.2	60	1036
3735	2022-04-20 15:53:07	32	59.6	1036.1
3734	2022-04-20 15:43:07	32	59.5	1036.2
3733	2022-04-20 15:33:06	31.9	59.5	1036.2
3732	2022-04-20 15:23:07	31.9	59.5	1036.2
3731	2022-04-20 15:13:07	31.9	59.2	1036.3
3730	2022-04-20 15:03:07	32	59.7	1036.4
3729	2022-04-20 14:53:06	32	59.8	1036.4
3728	2022-04-20 14:43:07	31.8	59.8	1036.5
3727	2022-04-20 14:33:07	31.8	59.9	1036.5
3726	2022-04-20 14:23:07	31.8	58.8	1036.6
3725	2022-04-20 14:13:07	31.6	59.6	1036.7
3724	2022-04-20 14:03:07	31.7	59.7	1036.8
3723	2022-04-20 13:53:07	31.6	59.4	1036.8
3722	2022-04-20 13:43:06	31.6	59.5	1036.9
3721	2022-04-20 13:33:07	31.4	60.2	1037
3720	2022-04-20 13:23:07	31.4	60.2	1037.1
3719	2022-04-20 13:13:06	31.3	59.8	1037.3
3718	2022-04-20 13:03:07	31.2	59	1037.4
3717	2022-04-20 12:53:07	31.2	59	1037.5
3716	2022-04-20 12:43:07	31.1	59	1037.7
3715	2022-04-20 12:33:07	30.9	59.2	1037.9
3714	2022-04-20 12:23:07	30.8	59.2	1038.1
3713	2022-04-20 12:13:06	30.7	59.1	1038.3
3712	2022-04-20 12:03:07	30.7	59.1	1038.5
3711	2022-04-20 11:53:07	30.5	59.8	1038.7
3710	2022-04-20 11:43:07	30.3	59.7	1038.9
3709	2022-04-20 11:33:07	30.2	60.3	1039
3708	2022-04-20 11:23:07	30.2	59.4	1039.1
3707	2022-04-20 11:13:07	30	61.3	1039.3
3706	2022-04-20 11:03:06	29.9	61.8	1039.4
3705	2022-04-20 10:53:07	29.8	59.6	1039.6
3704	2022-04-20 10:43:07	29.8	59.8	1039.7
3703	2022-04-20 10:33:10	29.6	59.6	1039.8
3702	2022-04-20 10:23:07	29.4	59.8	1039.8
3701	2022-04-20 10:13:07	29.2	59.5	1040
3700	2022-04-20 10:03:07	29.1	59.7	1040
3699	2022-04-20 09:53:07	29	60.1	1040.1
3698	2022-04-20 09:43:07	28.9	60	1040.2
3697	2022-04-20 09:33:07	28.8	60	1040.3
3696	2022-04-20 09:23:07	28.6	60.5	1040.3
3695	2022-04-20 09:13:07	28.5	61.6	1040.4
3694	2022-04-20 09:03:07	28.5	60.6	1040.4
3693	2022-04-20 08:53:07	28.3	61	1040.4
3692	2022-04-20 08:43:07	28.4	60.8	1040.4
3691	2022-04-20 08:33:06	28.2	61.1	1040.4
3690	2022-04-20 08:23:07	28.2	61.2	1040.4
3689	2022-04-20 08:13:06	28	61.4	1040.3
3688	2022-04-20 08:03:06	27.9	61.1	1040.3
3687	2022-04-20 07:53:07	28	61	1040.2
3686	2022-04-20 07:43:07	27.9	61.4	1040.1
3685	2022-04-20 07:33:07	28	60.8	1039.9
3684	2022-04-20 07:23:07	27.9	60.3	1039.9
3683	2022-04-20 07:13:07	27.4	60.8	1039.8
3682	2022-04-20 07:03:07	27.5	60.6	1039.7
3681	2022-04-20 06:53:07	27.4	60.3	1039.6
3680	2022-04-20 06:43:07	27.6	60.5	1039.7
3679	2022-04-20 06:33:07	27.8	61.8	1039.6
3678	2022-04-20 06:23:06	27.9	61	1039.5
3677	2022-04-20 06:13:07	28	60.8	1039.6
3676	2022-04-20 06:03:06	28.1	61.9	1039.5
3675	2022-04-20 05:53:07	28.2	62.6	1039.6
3674	2022-04-20 05:43:07	28.2	62.6	1039.5
3673	2022-04-20 05:33:08	28.2	62.3	1039.4
3672	2022-04-20 05:23:06	28.3	62.8	1039.5
3671	2022-04-20 05:13:09	28.3	62.4	1039.7
3670	2022-04-20 05:03:06	28.2	62.7	1039.7
3669	2022-04-20 04:53:07	28.5	63.2	1039.7
3668	2022-04-20 04:43:07	28.5	63.2	1039.6
